-nan,4,4,4,4,4,4,4,4,4,4,4,4,4,3.71429,3.75,3.75,3.55556,3.4,3.45455,3.33333,3.33333,3.38462,3.38462,3.42857,3.42857,3.46667,3.5,3.5,3.52941,3.55556,3.55556,3.55556,3.57895,3.57895,3.5,3.5,3.42857,3.42857,3.42857,3.45455,3.47826,3.5,3.44,3.44,3.44,3.46154,3.48148,3.42857,3.37931,3.37931,3.4,3.41935,3.41935,3.41935,3.4375,3.45455,3.47059,3.47059,3.47059,3.42857,3.42857,3.42857,3.42857,3.44444,3.44444,3.40541,3.40541,3.42105,3.4359,3.4,3.36585,3.36585,3.38095,3.39535,3.40909,3.40909,3.42222,3.43478,3.44681,3.41667,3.42857,3.44,3.45098,3.45098,3.45098,3.46154,3.4717,3.48148,3.48148,3.45455,3.45455,3.45455,3.46429,3.47368,3.47368,3.47368,3.47368,3.47368,3.48276,3.49153,3.5,3.5,3.47541,3.47541,3.48387,3.49206,3.5,3.50769,3.51515,3.52239,3.52941,3.50725,3.50725,3.48571,3.48571,3.48571,3.46479,3.44444,3.45205,3.43243,3.41333,3.42105,3.42857,3.41026,3.39241,3.39241,3.39241,3.4,3.40741,3.40741,3.39024,3.39759,3.40476,3.40476,3.41176,3.41176,3.41176,3.41176,3.39535,3.39535,3.4023,3.4023,3.4023,3.40909,3.40909,3.39326,3.39326,3.4,3.40659,3.40659,3.3913,3.3913,3.3913,3.37634,3.37634,3.3617,3.36842,3.36842,3.375,3.375,3.36082,3.36082,3.36735,3.36735,3.37374,3.38,3.38614,3.37255,3.37255,3.37864,3.37864,3.37864,3.37864,3.38462,3.38462,3.38462,3.37143,3.37736,3.37736,3.36449,3.37037,3.37615,3.36364,3.35135,3.35135,3.35135,3.35714,3.34513,3.33333,3.33333,3.33333,3.33333,3.33333,3.33333,3.33913,3.34483,3.34483,3.34483,3.34483,3.34483,3.34483,3.33333,3.32203,3.31092,3.31092,3.31092,3.31092,3.3,3.3,3.3,3.3,3.3,3.30579,3.30579,3.30579,3.30579,3.29508,3.30081,3.30081,3.30081,3.30645,3.30645,3.30645,3.30645,3.30645,3.30645,3.30645,3.30645,3.296,3.296,3.28571,3.28571,3.27559,3.27559,3.27559,3.27559,3.27559,3.26562,3.27132,3.26154,3.26718,3.26718,3.27273,3.27273,3.26316,3.25373,3.24444,3.24444,3.25,3.25547,3.25547,3.25547,3.24638,3.23741,3.24286,3.24286,3.24286,3.24286,3.24286,3.24286,3.24286,3.24286,3.24286,3.24286,3.24286,3.23404,3.23404,3.23404,3.23944,3.23077,3.23611,3.23611,3.22759,3.22759,3.21918,3.21918,3.22449,3.22449,3.22449,3.22973,3.22973,3.2349,3.24,3.23179,3.23179,3.22368,3.21569,3.21569,3.21569,3.22078,3.22078,3.22078,3.22078,3.22581,3.22581,3.22581,3.21795,3.21795,3.21795,3.21795,3.22293,3.22293,3.21519,3.21519,3.21519,3.20755,3.20755,3.2125,3.21739,3.22222,3.22699,3.21951,3.21212,3.21212,3.21687,3.22156,3.21429,3.21893,3.21893,3.21893,3.22353,3.22353,3.22353,3.22807,3.23256,3.22543,3.22543,3.22543,3.22989,3.22989,3.22989,3.22989,3.22286,3.22727,3.22727,3.23164,3.22472,3.21788,3.21788,3.21111,3.21111,3.20442,3.20442,3.1978,3.20219,3.20652,3.20652,3.20652,3.20652,3.20652,3.21081,3.21081,3.21081,3.21505,3.21505,3.21505,3.20856,3.20856,3.20856,3.20856,3.20213,3.20635,3.21053,3.21466,3.21466,3.21875,3.21875,3.2228,3.21649,3.21649,3.21649,3.21649,3.22051,3.22449,3.22843,3.22843,3.22843,3.22843,3.23232,3.23618,3.23618,3.23618,3.23618,3.24,3.24,3.24,3.24,3.24,3.23383,3.22772,3.23153,3.23529,3.22927,3.2233,3.21739,3.21739,3.22115,3.22115,3.22115,3.22488,3.22488,3.21905,3.21905,3.21327,3.21698,3.22066,3.2243,3.22791,3.23148,3.23502,3.23853,3.23853,3.23853,3.24201,3.24201,3.24201,3.24201,3.24201,3.24545,3.24545,3.24887,3.24887,3.24887,3.24887,3.25225,3.24664,3.24664,3.24664,3.24664,3.24664,3.24664,3.25,3.25,3.24444,3.24444,3.24779,3.24779,3.2511,3.2511,3.2511,3.2511,3.25439,3.25764,3.25764,3.25764,3.25217,3.25541,3.25541,3.25541,3.25541,3.25,3.24464,3.23932,3.23932,3.23404,3.22881,3.22363,3.22363,3.22689,3.22176,3.22176,3.225,3.225,3.225,3.22822,3.22822,3.22822,3.22314,3.22314,3.22634,3.22634,3.22634,3.22634,3.22634,3.22634,3.22951,3.22951,3.22951,3.22951,3.23265,3.23577,3.23887,3.24194,3.23695,3.232,3.232,3.22709,3.22709,3.22709,3.22222,3.22222,3.2253,3.2253,3.22835,3.22835,3.22835,3.23137,3.23137,3.23137,3.22656,3.22656,3.22179,3.21705,3.22008,3.22308,3.22308,3.22605,3.22605,3.22605,3.22901,3.22901,3.23194,3.23485,3.23485,3.23485,3.23485,3.23485,3.23019,3.23019,3.23308,3.23308,3.23308,3.23596,3.23596,3.23881,3.2342,3.22963,3.22963,3.23247,3.23529,3.23529,3.23529,3.23529,3.23529,3.23529,3.2381,3.2381,3.23358,3.23358,3.22909,3.22464,3.22464,3.22744,3.22744,3.22744,3.22744,3.23022,3.23022,3.23297,3.22857,3.23132,3.23132,3.22695,3.22261,3.21831,3.22105,3.22378,3.22378,3.22378,3.22378,3.22378,3.22378,3.22378,3.21951,3.21951,3.21528,3.21528,3.21799,3.21379,3.20962,3.20962,3.20962,3.21233,3.20819,3.20408,3.2,3.2027,3.2027,3.20539,3.20805,3.20805,3.20805,3.20805,3.2107,3.21333,3.21333,3.21595,3.21595,3.21595,3.21854,3.21452,3.21711,3.21711,3.21711,3.21711,3.21967,3.21569,3.21569,3.21824,3.21824,3.22078,3.22078,3.21683,3.21683,3.21935,3.21935,3.22186,3.22186,3.22436,3.22045,3.22045,3.22045,3.21656,3.21656,3.21656,3.21656,3.21656,3.21656,3.21656,3.2127,3.21519,3.21767,3.21767,3.21767,3.21384,3.21384,3.2163,3.21875,3.21875,3.21875,3.22118,3.2236,3.22601,3.22601,3.22222,3.22222,3.21846,3.21846,3.21846,3.22086,3.22324,3.21951,3.21951,3.21951,3.21581,3.21212,3.21212,3.20846,3.20482,3.20482,3.20482,3.20721,3.20359,3.20359,3.2,3.19643,3.19881,3.19527,3.19764,3.19764,3.19764,3.19764,3.2,3.19648,3.19648,3.19648,3.19648,3.19648,3.19648,3.19648,3.19298,3.19298,3.19534,3.19534,3.19767,3.1942,3.19653,3.19653,3.19308,3.19308,3.18966,3.18625,3.18625,3.18857,3.18519,3.18182,3.18414,3.18079,3.1831,3.17978,3.18207,3.17877,3.18106,3.18333,3.18333,3.18333,3.18333,3.18006,3.1768,3.17906,3.17582,3.17808,3.17486,3.17166,3.17391,3.17615,3.17297,3.17297,3.17297,3.1752,3.1752,3.1752,3.17742,3.17962,3.17647,3.17867,3.18085,3.17772,3.1746,3.1746,3.17678,3.17895,3.17585,3.17801,3.18016,3.17708,3.17922,3.17922,3.17922,3.17922,3.17922,3.17617,3.17829,3.17829,3.17526,3.17526,3.17738,3.17738,3.17436,3.17647,3.17647,3.17857,3.17557,3.17557,3.17557,3.17557,3.17766,3.17468,3.17468,3.17468,3.17468,3.17468,3.17172,3.17172,3.16877,3.16877,3.16877,3.16877,3.16877,3.16877,3.16583,3.16583,3.16583,3.16792,3.17,3.16708,3.16708,3.16708,3.16708,3.16418,3.16418,3.16418,3.16418,3.16418,3.16418,3.16418,3.16625,3.16832,3.16543,3.16543,3.16543,3.16543,3.16256,3.16256,3.16462,3.16462,3.16462,3.16462,3.16462,3.16667,3.16381,3.16381,3.16098,3.16302,3.16302,3.16302,3.16302,3.16505,3.16707,3.16908,3.16627,3.16627,3.16346,3.16067,3.16268,3.16468,3.16667,3.16667,3.16865,3.16588,3.16588,3.16588,3.16785,3.16785,3.16785,3.16785,3.16785,3.16981,3.16981,3.17176,3.17176,3.16901,3.16901,3.16628,3.16628,3.16628,3.16822,3.17016,3.17209,3.16937,3.16937,3.16937,3.1713,3.16859,3.16859,3.17051,3.17051,3.17051,3.17051,3.17051,3.16782,3.16782,3.16514,3.16514,3.16705,3.16705,3.16705,3.16705,3.16895,3.16895,3.16629,3.16364,3.16553,3.16742,3.16742,3.16479,3.16479,3.16216,3.16216,3.15955,3.16143,3.15884,3.15884,3.15625,3.15625,3.15625,3.15625,3.15813,3.16,3.16,3.16186,3.15929,3.16115,3.163,3.163,3.16484,3.16484,3.16484,3.16228,3.16228,3.16228,3.16228,3.16228,3.15974,3.15974,3.15974,3.15721,3.15721,3.15721,3.15904,3.15904,3.15904,3.15652,3.15652,3.15401,3.15401,3.15584,3.15584,3.15767,3.15767,3.15767,3.15517,3.15269,3.15269,3.15269,3.15269,3.15021,3.15203,3.15203,3.15385,3.15139,3.15319,3.15499,3.15499,3.15499,3.15499,3.15499,3.15499,3.15678,3.15678,3.15678,3.15856,3.16034,3.15789,3.15546,3.15723,3.15723,3.15723,3.15481,3.1524,3.1524,3.15417,3.15417,3.15593,3.15593,3.15593,3.15353,3.15353,3.15353,3.15353,3.15353,3.15353,3.15114,3.15289,3.15289,3.15052,3.15226,3.154,3.154,3.154,3.154,3.154,3.15574,3.15574,3.15574,3.15746,3.1551,3.15682,3.15854,3.15854,3.15619,3.15619,3.15619,3.15789,3.15556,3.15556,3.15323,3.15323,3.15323,3.15323,3.15493,3.15493,3.15493,3.15663,3.15832,3.15832,3.16,3.16,3.15768,3.15538,3.15706,3.15873,3.15644,3.1581,3.15582,3.15582,3.15582,3.15582,3.15748,3.15748,3.15748,3.15748,3.15914,3.15914,3.15914,3.15914,3.16078,3.16078,3.16078,3.15851,3.16016,3.16016,3.16179,3.15953,3.15953,3.15728,3.15504,3.15667,3.15667,3.1583,3.1583,3.1583,3.15992,3.16154,3.16154,3.16315,3.16475,3.16252,3.16252,3.16031,3.1619,3.1635,3.1635,3.1635,3.1635,3.1635,3.1635,3.16509,3.16509,3.16509,3.16509,3.16288,3.16288,3.16446,3.16226,3.16384,3.16384,3.16384,3.16165,3.16323,3.16479,3.16262,3.16045,3.16201,3.16357,3.16512,3.16667,3.16667,3.16667,3.16451,3.16451,3.16451,3.16605,3.16605,3.16759,3.16759,3.16759,3.16912,3.16697,3.16484,3.16271,3.16271,3.16271,3.16423,3.16423,3.16423,3.16211,3.16364,3.16515,3.16667,3.16817,3.16817,3.16968,3.16968,3.16968,3.16968,3.17117,3.16906,3.16906,3.16906,3.17056,3.17056,3.17056,3.17204,3.17204,3.17352,3.175,3.175,3.175,3.17647,3.17647,3.17794,3.17584,3.1773,3.1773,3.17522,3.17668,3.17668,3.17668,3.1746,3.1746,3.17254,3.17399,3.17399,3.17544,3.17688,3.17688,3.17832,3.17832,3.17832,3.17832,3.17832,3.17976,3.17976,3.17976,3.18118,3.18261,3.18403,3.18403,3.18544,3.18544,3.18685,3.18685,3.18826,3.18826,3.18826,3.18826,3.18826,3.18966,3.19105,3.19244,3.19244,3.19244,3.19244,3.19244,3.19039,3.19039,3.19039,3.19039,3.18836,3.18836,3.18974,3.18974,3.18771,3.18771,3.1891,3.1891,3.18707,3.18707,3.18846,3.18983,3.18782,3.18581,3.18581,3.18581,3.18718,3.18519,3.18319,3.18319,3.18456,3.18593,3.18593,3.18395,3.18395,3.18395,3.18395,3.18395,3.18395,3.18197,3.18333,3.18333,3.18333,3.18333,3.18333,3.18136,3.18272,3.18272,3.18272,3.18408,3.18408,3.18543,3.18678,3.18482,3.18287,3.18287,3.18421,3.18555,3.18555,3.18689,3.18689,3.18689,3.18494,3.18494,3.18494,3.18494,3.18494,3.18494,3.18627,3.18627,3.1876,3.18893,3.19024,3.19024,3.18831,3.18963,3.18963,3.18963,3.18963,3.18963,3.18963,3.18963,3.18963,3.19094,3.19094,3.19094,3.19225,3.19225,3.19225,3.19032,3.19032,3.19163,3.18971,3.1878,3.1878,3.1878,3.1878,3.1891,3.1872,3.1872,3.1872,3.1885,3.1885,3.1885,3.18979,3.18979,3.18979,3.1879,3.18601,3.18601,3.18601,3.1873,3.18859,3.18859,3.18671,3.18799,3.18799,3.18927,3.18927,3.19055,3.19182,3.19309,3.19436,3.19436,3.19436,3.19562,3.19687,3.19687,3.19501,3.19315,3.19315,3.19315,3.19129,3.19129,3.19255,3.1907,3.1907,3.18885,3.18885,3.18885,3.19011,3.19136,3.19136,3.19136,3.1926,3.1926,3.19077,3.19077,3.19077,3.19077,3.19201,3.19018,3.19018,3.19142,3.19142,3.19142,3.19142,3.19266,3.19266,3.19084,3.19207,3.19207,3.19207,3.1933,3.1933,3.19149,3.19149,3.19149,3.19149,3.18968,3.18788,3.18788,3.18788,3.18911,3.19033,3.19033,3.19155,3.18976,3.18976,3.18797,3.18919,3.18919,3.1904,3.18862,3.18984,3.18984,3.19104,3.19225,3.19048,3.19048,3.19048,3.19048,3.18871,3.18871,3.18991,3.18991,3.18815,3.18935,3.19055,3.19055,3.19174,3.19174,3.19174,3.19174,3.19174,3.19293,3.19118,3.18943,3.18768,3.18594,3.18594,3.18594,3.18594,3.18713,3.1854,3.1854,3.1854,3.1854,3.18659,3.18777,3.18777,3.18895,3.18723,3.18551,3.18669,3.18669,3.18786,3.18615,3.18444,3.18444,3.18561,3.18391,3.18508,3.18508,3.18338,3.18169,3.18286,3.18117,3.18117,3.17949,3.17781,3.17898,3.17898,3.17898,3.1773,3.1773,3.17847,3.17847,3.17847,3.17847,3.17847,3.17847,3.17963,3.17797,3.17797,3.17797,3.17797,3.1763,3.1763,3.1763,3.1763,3.1763,3.1763,3.1763,3.17465,3.173,3.17416,3.17416,3.17416,3.17416,3.17532,3.17367,3.17483,3.17483,3.17598,3.17598,3.17434,3.17549,3.17549,3.17549,3.17663,3.17778,3.17778,3.17778,3.17778,3.17614,3.17614,3.17452,3.17566,3.17566,3.17566,3.1768,3.1768,3.17793,3.17906,3.17744,3.17744,3.17744,3.17857,3.17695,3.17695,3.17808,3.17647,3.17647,3.17647,3.1776,3.17599,3.17439,3.17439,3.17439,3.17439,3.17279,3.17279,3.17279,3.17391,3.17503,3.17503,3.17503,3.17503,3.17615,3.17615,3.17615,3.17615,3.17615,3.17456,3.17297,3.17409,3.17409,3.17409,3.17409,3.17409,3.17409,3.17409,3.1752,3.1752,3.1752,3.1752,3.1752,3.17631,3.17473,3.17315,3.17426,3.17269,3.1738,3.1738,3.1738,3.1738,3.1749,3.1749,3.1749,3.1749,3.1749,3.17333,3.17333,3.17443,3.17553,3.17663,3.17507,3.17507,3.17507,3.17616,3.1746,3.17569,3.17569,3.17678,3.17678,3.17787,3.17632,3.17632,3.17632,3.1774,3.1774,3.1774,3.17848,3.17848,3.17693,3.17801,3.17908,3.17908,3.17755,3.17601,3.17601,3.17708,3.17815,3.17662,3.17662,3.17662,3.17662,3.17662,3.1751,3.1751,3.1751,3.1751,3.17358,3.17464,3.17464,3.17571,3.17571,3.17571,3.17571,3.17571,3.17571,3.17571,3.17677,3.17677,3.17677,3.17526,3.17526,3.17632,3.17481,3.17587,3.17692,3.17692,3.17692,3.17798,3.17647,3.17647,3.17497,3.17602,3.17602,3.17452,3.17303,3.17154,3.17005,3.16857,3.16709,3.16814,3.16814,3.16814,3.16667,3.16772,3.16877,3.1673,3.16583,3.16583,3.16688,3.16541,3.16395,3.1625,3.1625,3.16355,3.16355,3.16355,3.16209,3.16065,3.16169,3.16169,3.16169,3.16169,3.16273,3.16129,3.16233,3.16233,3.16233,3.16233,3.16233,3.16089,3.16089,3.16089,3.16089,3.16089,3.16089,3.15946,3.15802,3.15802,3.15802,3.15802,3.15802,3.1566,3.15517,3.15517,3.15621,3.15621,3.15621,3.15725,3.15725,3.15725,3.15828,3.15828,3.15828,3.15931,3.15789,3.15648,3.15751,3.15854,3.15956,3.15956,3.16058,3.16058,3.15917,3.15917,3.16019,3.16019,3.16019,3.16121,3.16121,3.16223,3.16223,3.16223,3.16324,3.16425,3.16285,3.16145,3.16245,3.16346,3.16206,3.16307,3.16168,3.16168,3.16029,3.16029,3.1589,3.1589,3.1599,3.15852,3.15852,3.15852,3.15852,3.15714,3.15577,3.15677,3.15777,3.15777,3.15777,3.15777,3.1564,3.15503,3.15503,3.15603,3.15702,3.15702,3.15702,3.15702,3.15802,3.15802,3.15802,3.15802,3.15665,3.15765,3.15765,3.15765,3.15765,3.15629,3.15629,3.15728,3.15728,3.15728,3.15826,3.15691,3.15691,3.15691,3.15789,3.15888,3.15986,3.16084,3.16182,3.16182,3.16279,3.16144,3.16144,3.16009,3.16107,3.16107,3.16107,3.16204,3.16301,3.16397,3.16494,3.16359,3.16359,3.16359,3.16456,3.16456,3.16456,3.16456,3.16456,3.16456,3.16552,3.16552,3.16648,3.16514,3.16609,3.16476,3.16571,3.16571,3.16571,3.16571,3.16667,3.16534,3.16534,3.16534,3.16534,3.16629,3.16629,3.16629,3.16724,3.16818,3.16913,3.16913,3.16913,3.17007,3.16874,3.16874,3.16968,3.16968,3.16836,3.16836,3.1693,3.1693,3.1693,3.1693,3.17024,3.17117,3.1721,3.1721,3.1721,3.17303,3.17303,3.17303,3.17303,3.17303,3.17396,3.17396,3.17396,3.17396,3.17489,3.17489,3.17489,3.17357,3.17357,3.17357,3.1745,3.17542,3.17542,3.17634,3.17503,3.17503,3.17595,3.17464,3.17464,3.17464,3.17464,3.17464,3.17464,3.17333,3.17333,3.17425,3.17425,3.17517,3.17517,3.17517,3.17608,3.17608,3.17608,3.17478,3.17478,3.17348,3.17348,3.17348,3.17348,3.17219,3.1731,3.17181,3.17181,3.17181,3.17181,3.17272,3.17272,3.17143,3.17234,3.17234,3.17325,3.17325,3.17415,3.17415,3.17505,3.17377,3.17377,3.17249,3.17249,3.17339,3.17429,3.17519,3.17391,3.17264,3.17264,3.17264,3.17354,3.17354,3.17354,3.17354,3.17354,3.17226,3.17226,3.17226,3.17226,3.17316,3.17405,3.17279,3.17152,3.17152,3.17026,3.17026,3.169,3.16989,3.16864,3.16953,3.16827,3.16827,3.16827,3.16916,3.16791,3.16791,3.16667,3.16667,3.16542,3.16631,3.16507,3.16507,3.16507,3.16507,3.16507,3.16507,3.16596,3.16596,3.16596,3.16684,3.16773,3.16773,3.16773,3.16773,3.16861,3.16737,3.16825,3.16825,3.16913,3.16913,3.17001,3.16878,3.16754,3.16842,3.16842,3.16719,3.16807,3.16807,3.16807,3.16807,3.16894,3.16894,3.16894,3.16771,3.16771,3.16859,3.16859,3.16946,3.16946,3.16823,3.16701,3.1658,3.16458,3.16337,3.16337,3.16424,3.16511,3.1639,3.16269,3.16149,3.16236,3.16236,3.16236,3.16116,3.16202,3.16289,3.16289,3.16289,3.16289,3.16289,3.16289,3.16289,3.16375,3.16461,3.16341,3.16222,3.16222,3.16103,3.16189,3.16189,3.16189,3.16274,3.1636,3.16241,3.16327,3.16327,3.16327,3.16208,3.16208,3.16208,3.16208,3.16293,3.16293,3.16378,3.16463,3.16463,3.16463,3.16345,3.16227,3.16312,3.16194,3.16077,3.1596,3.16044,3.16044,3.15927,3.15927,3.16012,3.16012,3.16012,3.16012,3.15895,3.15779,3.15779,3.15863,3.15948,3.15948,3.15832,3.15832,3.15832,3.15916,3.158,3.158,3.15884,3.15968,3.15852,3.15852,3.15852,3.15852,3.15936,3.15821,3.15706,3.15789,3.15789,3.15873,3.15873,3.15873,3.15758,3.15842,3.15925,3.15925,3.16008,3.15893,3.15976,3.15976,3.15976,3.15976,3.15976,3.15862,3.15748,3.15748,3.15634,3.15634,3.15634,3.15634,3.15634,3.15634,3.15717,3.15717,3.158,3.158,3.158,3.158
