4,4,4,4,4,3.33333,2.85714,3,3.11111,3.2,3.27273,3.33333,3.07692,3.14286,2.93333,2.75,2.82353,2.88889,2.94737,3,2.85714,2.72727,2.78261,2.66667,2.72,2.76923,2.81481,2.85714,2.89655,2.93333,2.96774,3,3.0303,3.05882,2.97143,3,3.02703,3.05263,3.07692,3,3.02439,2.95238,2.97674,2.90909,2.84444,2.86957,2.80851,2.75,2.77551,2.8,2.82353,2.84615,2.86792,2.88889,2.90909,2.92857,2.87719,2.89655,2.91525,2.86667,2.81967,2.83871,2.85714,2.875,2.89231,2.90909,2.86567,2.88235,2.89855,2.91429,2.92958,2.88889,2.90411,2.91892,2.93333,2.94737,2.90909,2.92308,2.93671,2.95,2.96296,2.97561,2.98795,3,3.01176,3.02326,2.98851,2.95455,2.96629,2.97778,2.98901,3,3.01075,3.02128,3.03158,3.04167,3.05155,3.06122,3.07071,3.04,3.0495,3.01961,3.02913,3,2.97143,2.98113,2.99065,3,3.00917,3.01818,2.99099,2.96429,2.97345,2.94737,2.95652,2.93103,2.94017,2.94915,2.95798,2.96667,2.97521,2.95082,2.95935,2.96774,2.976,2.95238,2.92913,2.9375,2.94574,2.95385,2.96183,2.9697,2.94737,2.95522,2.96296,2.94118,2.94891,2.95652,2.93525,2.94286,2.95035,2.95775,2.96503,2.97222,2.97931,2.9589,2.96599,2.94595,2.95302,2.93333,2.9404,2.94737,2.95425,2.93506,2.94194,2.92308,2.90446,2.91139,2.89308,2.875,2.88199,2.88889,2.89571,2.90244,2.90909,2.91566,2.92216,2.92857,2.93491,2.94118,2.94737,2.93023,2.93642,2.94253,2.94857,2.95455,2.96045,2.96629,2.97207,2.97778,2.96133,2.96703,2.95082,2.93478,2.94054,2.94624,2.95187,2.95745,2.96296,2.96842,2.97382,2.97917,2.98446,2.96907,2.97436,2.95918,2.96447,2.9697,2.97487,2.98,2.98507,2.9703,2.97537,2.98039,2.98537,2.99029,2.99517,3,3.00478,3.00952,3.01422,3.01887,3.02347,3.02804,3.03256,3.01852,3.02304,3.02752,3.03196,3.03636,3.02262,3.02703,3.01345,3.01786,3.02222,3.02655,3.03084,3.03509,3.0393,3.04348,3.04762,3.03448,3.03863,3.04274,3.04681,3.05085,3.03797,3.04202,3.04603,3.05,3.05394,3.04132,3.02881,3.03279,3.03673,3.04065,3.04453,3.04839,3.05221,3.056,3.05976,3.04762,3.05138,3.05512,3.05882,3.0625,3.06615,3.06977,3.05792,3.06154,3.06513,3.0687,3.07224,3.07576,3.07925,3.08271,3.08614,3.08955,3.09294,3.0963,3.09963,3.10294,3.10623,3.09489,3.08364,3.08696,3.09025,3.09353,3.09677,3.1,3.1032,3.10638,3.09541,3.09859,3.10175,3.09091,3.09408,3.09722,3.10035,3.10345,3.10653,3.09589,3.09898,3.10204,3.10508,3.10811,3.11111,3.11409,3.10368,3.09333,3.08306,3.08609,3.08911,3.07895,3.06885,3.0719,3.07492,3.07792,3.08091,3.08387,3.08682,3.08974,3.09265,3.09554,3.09841,3.10127,3.1041,3.10692,3.09718,3.1,3.1028,3.10559,3.10836,3.09877,3.10154,3.10429,3.10703,3.10976,3.11246,3.11515,3.11782,3.12048,3.12312,3.12575,3.12836,3.13095,3.12166,3.12426,3.12684,3.11765,3.12023,3.12281,3.12536,3.12791,3.11884,3.12139,3.11239,3.11494,3.11748,3.10857,3.11111,3.11364,3.11615,3.11864,3.12113,3.11236,3.11485,3.10615,3.10864,3.1,3.10249,3.10497,3.10744,3.10989,3.11233,3.11475,3.11717,3.1087,3.11111,3.1027,3.09434,3.09677,3.0992,3.1016,3.104,3.10638,3.09814,3.10053,3.09235,3.08421,3.08661,3.08901,3.09138,3.09375,3.0961,3.09845,3.10078,3.09278,3.09512,3.09744,3.09974,3.10204,3.10433,3.09645,3.09873,3.10101,3.10327,3.09548,3.09774,3.1,3.09227,3.09453,3.09677,3.09901,3.10123,3.0936,3.09582,3.09804,3.10024,3.10244,3.10462,3.1068,3.09927,3.10145,3.10361,3.10577,3.10791,3.10048,3.10263,3.10476,3.10689,3.109,3.11111,3.11321,3.10588,3.10798,3.1007,3.1028,3.1049,3.10698,3.09977,3.10185,3.09469,3.09677,3.09885,3.10092,3.09382,3.08676,3.08884,3.09091,3.09297,3.08597,3.07901,3.08108,3.08315,3.07623,3.0783,3.07143,3.06459,3.06667,3.05987,3.06195,3.06402,3.06608,3.05934,3.05263,3.04595,3.04803,3.04139,3.04348,3.04555,3.04762,3.04968,3.05172,3.04516,3.04721,3.04925,3.04274,3.03625,3.02979,3.02335,3.02542,3.02748,3.02954,3.03158,3.03361,3.02725,3.02929,3.03132,3.03333,3.03534,3.03734,3.03934,3.04132,3.03505,3.03704,3.0308,3.03279,3.03476,3.03673,3.03055,3.03252,3.02637,3.02024,3.01414,3.01613,3.01811,3.02008,3.01403,3.016,3.01796,3.01992,3.02187,3.02381,3.02574,3.01976,3.0217,3.02362,3.02554,3.01961,3.0137,3.00781,3.00975,3.01167,3.00583,3.00775,3.00967,3.01158,3.01349,3.01538,3.01727,3.01916,3.02103,3.0229,3.02476,3.02662,3.02087,3.02273,3.02457,3.01887,3.02072,3.02256,3.01689,3.01873,3.02056,3.02239,3.02421,3.01859,3.02041,3.02222,3.02403,3.02583,3.02762,3.02941,3.03119,3.03297,3.03473,3.0365,3.03825,3.04,3.04174,3.04348,3.03797,3.03971,3.04144,3.04317,3.04488,3.03943,3.04114,3.04286,3.04456,3.04626,3.04085,3.04255,3.03717,3.03887,3.04056,3.04225,3.04394,3.0386,3.04028,3.04196,3.04363,3.0453,3.04696,3.04861,3.05026,3.0519,3.05354,3.05517,3.04991,3.05155,3.05317,3.05479,3.05641,3.05802,3.05963,3.06122,3.06282,3.06441,3.06599,3.06081,3.06239,3.06397,3.06555,3.06711,3.06868,3.07023,3.06511,3.06667,3.06822,3.06977,3.06468,3.06623,3.06777,3.06931,3.07084,3.07237,3.07389,3.07541,3.07692,3.07843,3.07993,3.08143,3.07642,3.07792,3.07942,3.08091,3.07593,3.07097,3.07246,3.07395,3.06902,3.07051,3.072,3.07348,3.06858,3.07006,3.06518,3.06667,3.06181,3.06329,3.05845,3.05363,3.05512,3.0566,3.05808,3.05956,3.06103,3.0625,3.05772,3.05296,3.05443,3.0559,3.05116,3.04644,3.04791,3.04321,3.04468,3.04615,3.04147,3.04294,3.04441,3.03976,3.04122,3.04268,3.04414,3.04559,3.04704,3.04848,3.04992,3.05136,3.05279,3.04819,3.04361,3.03904,3.04048,3.04192,3.03737,3.03881,3.04024,3.04167,3.04309,3.04451,3.04593,3.04734,3.04874,3.05015,3.05155,3.05294,3.05433,3.05572,3.0571,3.05848,3.05985,3.05539,3.05677,3.05814,3.0537,3.05507,3.05065,3.04624,3.04762,3.04899,3.05036,3.04598,3.04161,3.04298,3.04435,3.04,3.03566,3.03704,3.03841,3.03977,3.04113,3.04249,3.04385,3.0452,3.04654,3.04789,3.0436,3.03933,3.03506,3.03081,3.03217,3.03352,3.03487,3.03064,3.03199,3.02778,3.02913,3.03047,3.03181,3.03315,3.03448,3.0303,3.03164,3.03297,3.03429,3.03562,3.03146,3.03279,3.03411,3.02997,3.02585,3.02717,3.02849,3.02981,3.03112,3.03243,3.02834,3.02426,3.02557,3.02688,3.02819,3.02949,3.03079,3.03209,3.03338,3.03467,3.03595,3.03723,3.03851,3.03448,3.03576,3.03704,3.03831,3.03958,3.04084,3.04211,3.04336,3.04462,3.04587,3.04712,3.04314,3.04439,3.04563,3.04688,3.04291,3.04416,3.0454,3.04663,3.04787,3.0491,3.05032,3.05155,3.05277,3.05398,3.05006,3.05128,3.04738,3.04859,3.04981,3.04592,3.04713,3.04835,3.04447,3.04061,3.04183,3.04304,3.04425,3.04545,3.04666,3.04282,3.03899,3.0402,3.04141,3.04261,3.0438,3.045,3.04619,3.04738,3.04857,3.04975,3.04596,3.04715,3.04833,3.0495,3.05068,3.05185,3.05302,3.04926,3.04551,3.04668,3.04785,3.04902,3.05018,3.05134,3.0525,3.05366,3.05481,3.05596,3.05711,3.05825,3.05939,3.06053,3.06167,3.05797,3.05911,3.06024,3.06137,3.0625,3.06363,3.05995,3.05629,3.05742,3.05854,3.05967,3.06079,3.0619,3.06302,3.06413,3.06524,3.06635,3.06746,3.06856,3.06966,3.06604,3.06243,3.06353,3.06463,3.06573,3.06682,3.06792,3.06901,3.06542,3.06651,3.0676,3.06868,3.06977,3.07085,3.06729,3.06837,3.06944,3.07052,3.07159,3.07266,3.06912,3.0702,3.06667,3.06315,3.06422,3.06529,3.06636,3.06743,3.06849,3.06956,3.07062,3.06712,3.06818,3.06924,3.06576,3.06682,3.06335,3.06441,3.06546,3.06652,3.06757,3.06862,3.06517,3.06173,3.06278,3.06383,3.06488,3.06592,3.06696,3.068,3.06904,3.07008,3.06667,3.0677,3.06874,3.06977,3.0708,3.07182,3.06843,3.06946,3.06608,3.06711,3.06813,3.06915,3.07018,3.07119,3.07221,3.07322,3.07424,3.07525,3.0719,3.07291,3.06957,3.07058,3.07158,3.07259,3.07359,3.07459,3.07559,3.07659,3.07759,3.07858,3.07527,3.07626,3.07296,3.07395,3.07495,3.07594,3.07692,3.07791,3.07889,3.07561,3.07234,3.07333,3.07431,3.07105,3.0678,3.06455,3.06554,3.06653,3.06751,3.06849,3.06947,3.07045,3.07143,3.0724,3.06918,3.06597,3.06276,3.06374,3.06472,3.06569,3.06667,3.06764,3.06861,3.06957,3.07054,3.06736,3.06832,3.06929,3.07025,3.07121,3.07216,3.07312,3.06996,3.07091,3.06776,3.06872,3.06557,3.06653,3.06339,3.06027,3.06122,3.06218,3.05906,3.06002,3.05691,3.05381,3.05477,3.05572,3.05668,3.05763,3.05859,3.0555,3.05645,3.0574,3.05835,3.0593,3.06024,3.05717,3.05812,3.05906,3.06,3.06094,3.06188,3.06281,3.06375,3.06468,3.06561,3.06653,3.06746,3.06442,3.06535,3.06627,3.06719,3.06811,3.06903,3.06995,3.07087,3.07178,3.07269,3.0736,3.07451,3.07542,3.07632,3.07722,3.07812,3.07902,3.07992,3.08082,3.07782,3.07872,3.07961,3.0805,3.0814,3.08228,3.08317,3.08406,3.08494,3.08582,3.08671,3.08758,3.08846,3.08934,3.09021,3.09108,3.09195,3.09282,3.09369,3.09456,3.09542,3.09628,3.09714,3.098,3.09886,3.09592,3.09677,3.09763,3.09848,3.09555,3.09641,3.09348,3.09434,3.09519,3.09228,3.09313,3.09398,3.09108,3.09193,3.08903,3.08989,3.09074,3.09159,3.09244,3.09328,3.09413,3.09125,3.09209,3.09294,3.09378,3.09462,3.09546,3.0963,3.09713,3.09797,3.0988,3.09594,3.09677,3.09761,3.09844,3.09559,3.09642,3.09358,3.09074,3.09158,3.09241,3.09324,3.09406,3.09489,3.09207,3.08925,3.09008,3.08727,3.0881,3.08893,3.08976,3.09058,3.08778,3.08861,3.08582,3.08303,3.08025,3.07748,3.07831,3.07914,3.07996,3.08079,3.08161,3.07885,3.07968,3.0805,3.07775,3.07857,3.07939,3.08021,3.08103,3.08185,3.08267,3.08348,3.08429,3.08156,3.08237,3.07965,3.07692,3.07774,3.07855,3.07937,3.08018,3.08099,3.08179,3.07909,3.07989,3.0807,3.08151,3.08231,3.08311,3.08392,3.08472,3.08202,3.08282,3.08362,3.08094,3.08174,3.08254,3.08333,3.08413,3.08492,3.08225,3.08304,3.08384,3.08463,3.08542,3.08621,3.08699,3.08434,3.08512,3.08591,3.0867,3.08405,3.08483,3.08562,3.0864,3.08718,3.08796,3.08532,3.0861,3.08348,3.08426,3.08503,3.08581,3.08319,3.08397,3.08475,3.08552,3.08629,3.08707,3.08784,3.08861,3.08938,3.09014,3.09091,3.09167,3.09244,3.0932,3.09396,3.09472,3.09548,3.09623,3.09699,3.09774,3.0985,3.09925,3.1,3.09742,3.09817,3.09892,3.09635,3.0971,3.09784,3.09859,3.09934,3.10008,3.09752,3.09827,3.09901,3.09975,3.10049,3.09794,3.09539,3.09614,3.09688,3.09762,3.09508,3.09582,3.09656,3.09403,3.09477,3.09551,3.09625,3.09698,3.09446,3.0952,3.09268,3.09342,3.09091,3.09165,3.09238,3.08988,3.08738,3.08488,3.08239,3.08313,3.08387,3.08461,3.08535,3.08608,3.08682,3.08434,3.08507,3.0826,3.08013,3.07766,3.0784,3.07914,3.07987,3.08061,3.08134,3.08207,3.07962,3.08035,3.08108,3.08181,3.07937,3.0801,3.08082,3.07838,3.07911,3.07984,3.08057,3.08129,3.08202,3.08274,3.08346,3.08419,3.08491,3.08248,3.0832,3.08392,3.08464,3.08536,3.08607,3.08679,3.0875,3.08821,3.08892,3.08963,3.09034,3.09105,3.09176,3.08936,3.09006,3.09077,3.09147,3.09218,3.09288,3.09049,3.09119,3.09189,3.09259,3.09329,3.09399,3.09469,3.09538,3.09301,3.0937,3.0944,3.09509,3.09579,3.09648,3.09717,3.09786,3.09855,3.09924,3.09687,3.09756,3.09825,3.09893,3.09962,3.1003,3.09795,3.09863,3.09629,3.09697,3.09765,3.09531,3.09599,3.09366,3.09434,3.09502,3.0957,3.09639,3.09406,3.09173,3.09241,3.09309,3.09377,3.09445,3.09213,3.09281,3.09349,3.09118,3.09186,3.09254,3.09321,3.09389,3.09456,3.09226,3.09294,3.09361,3.09131,3.09199,3.09266,3.09333,3.094,3.09467,3.09534,3.09601,3.09668,3.09735,3.09801,3.09573,3.09639,3.09706,3.09772,3.09838,3.09905,3.09971,3.10037,3.10102,3.09876,3.09649,3.09715,3.09781,3.09847,3.09621,3.09687,3.09753,3.09818,3.09884,3.09659,3.09724,3.0979,3.09855,3.0992,3.09986,3.09761,3.09827,3.09892,3.09957,3.09733,3.09798,3.09863,3.09928,3.09993,3.0977,3.09835,3.09613,3.09677,3.09742,3.09807,3.09871,3.09936,3.1,3.10064,3.10128,3.09907,3.09972,3.10036,3.101,3.10163,3.09943,3.10007,3.10071,3.09851,3.09915,3.09979,3.10042,3.09823,3.09887,3.09951,3.10014,3.10078,3.10141,3.10204,3.10267,3.1033,3.10393,3.10456,3.10519,3.10582,3.10644,3.10707,3.10769,3.10552,3.10615,3.10677,3.10739,3.10801,3.10864,3.10926,3.10709,3.10771,3.10556,3.10618,3.1068,3.10742,3.10803,3.10865,3.10927,3.10988,3.1105,3.11111,3.11172,3.11234,3.11019,3.10805,3.10867,3.10928,3.10989,3.1105,3.10837,3.10898,3.10959,3.1102,3.11081,3.11141,3.10929,3.10717,3.10778,3.10838,3.10899,3.1096,3.1102,3.11081,3.11141,3.1093,3.10719,3.1078,3.1084,3.109,3.10961,3.11021,3.11081,3.11141,3.11201,3.11261,3.11321,3.1138,3.1144,3.115,3.11559,3.11619,3.11678,3.11737,3.11796,3.11855,3.11914,3.11973,3.12032,3.12091,3.1215,3.12208,3.12267,3.12325,3.12117,3.12176,3.12234,3.12027,3.12085,3.12143,3.11936,3.11995,3.12053,3.11846,3.11905,3.11699,3.11493,3.11551,3.11346,3.11404,3.11199,3.11257,3.11316,3.11374,3.11432,3.1149,3.11286,3.11082,3.1114,3.11198,3.11257,3.11315,3.11373,3.11169,3.10966,3.11024,3.11082,3.10879,3.10938,3.10995,3.11053,3.11111,3.11169,3.11226,3.11284,3.11342,3.1114,3.11197,3.11255,3.11054,3.11111,3.11168,3.11226,3.11283,3.1134,3.11397,3.11197,3.11254,3.11054,3.11111,3.10911,3.10969,3.11026,3.11083,3.1114,3.11196,3.10997,3.11054,3.11111,3.11168,3.11224,3.11281,3.11338,3.11394,3.1145,3.11507,3.11309,3.11365,3.11168,3.11224,3.1128,3.11083,3.11139,3.11195,3.11252,3.11308,3.11364,3.1142,3.11475,3.11279,3.11335,3.11391,3.11447,3.11502,3.11558,3.11613,3.11418,3.11473,3.11529,3.11584,3.1164,3.11445,3.115,3.11555,3.1161,3.11666,3.11721,3.11776,3.11831,3.11637,3.11443,3.11249,3.11304,3.11111,3.11166,3.11221,3.11276,3.11084,3.10891,3.10699,3.10754,3.10809,3.10864,3.10672,3.10727,3.10783,3.10591,3.10646,3.10701,3.10756,3.10565,3.1062,3.10675,3.1073,3.10784,3.10839,3.10649,3.10459,3.10269,3.10324,3.10379,3.10433,3.10488,3.10299,3.10353,3.10408,3.10219,3.10274,3.10328,3.10383,3.10437,3.10249,3.10303,3.10357,3.10412,3.10466,3.1052,3.10574,3.10386,3.10441,3.10495,3.10549,3.10361,3.10415,3.10469,3.10523,3.10577,3.1039,3.10444,3.10498,3.10552,3.10605,3.10419,3.10473,3.10526,3.1058,3.10633,3.10687,3.10501,3.10555,3.10608,3.10661,3.10714,3.10767,3.10583,3.10636,3.10689,3.10504,3.10558,3.10611,3.10664,3.10716,3.10769,3.10822,3.10875,3.10927,3.1098,3.10796,3.10613,3.10666,3.10718,3.10771,3.10824,3.10876,3.10928,3.10746,3.10563,3.10616,3.10434,3.10486,3.10539,3.10591,3.10409,3.10228,3.1028,3.10333,3.10385,3.10437,3.1049,3.10542,3.10594,3.10413,3.10233,3.10285,3.10337,3.10157,3.10209,3.10261,3.10313,3.10365,3.10417,3.10468,3.1052,3.10341,3.10393,3.10214,3.10265,3.10086,3.09908,3.0996,3.10012,3.10063,3.10115,3.10167,3.10218,3.1004,3.10092,3.10143,3.10195,3.10246,3.10297,3.10349,3.10171,3.10223,3.10274,3.10097,3.10148,3.09972,3.10023,3.10074,3.10125,3.10176,3.10227,3.10278,3.10102,3.10153,3.09977,3.09802,3.09626,3.09677,3.09502,3.09553,3.09605,3.09656,3.09707,3.09532,3.09583,3.09634,3.09685,3.09736,3.09561,3.09612,3.09663,3.09714,3.09764,3.09815,3.09865,3.09916,3.09966,3.10017,3.10067,3.10117,3.10168,3.10218,3.10268,3.10318,3.10368,3.10418,3.10468,3.10518,3.10345,3.10172,3.10222,3.10272,3.10322,3.10372,3.10421,3.10471,3.1052,3.1057,3.10619,3.10669,3.10718,3.10768,3.10817,3.10866,3.10915,3.10744,3.10793,3.10622,3.10451,3.105,3.10549,3.10379,3.10428,3.10477,3.10526,3.10575,3.10624,3.10454,3.10503,3.10334,3.10164,3.10213,3.10262,3.10311,3.1036,3.10409,3.1024,3.10289,3.10337,3.10386,3.10435,3.10483,3.10532,3.10581,3.10629,3.10678,3.10726,3.10774,3.10823,3.10654,3.10703,3.10751,3.10799,3.10847,3.1068,3.10728,3.10776,3.10609,3.10657,3.10705,3.10753,3.10801,3.10849,3.10682,3.1073,3.10563,3.10611,3.10659,3.10707,3.10754,3.10802,3.1085,3.10684,3.10731,3.10779,3.10827,3.10874,3.10922,3.10969,3.11016,3.10851,3.10686,3.10733,3.10781,3.10828,3.10875,3.10923,3.1097,3.10805,3.10852,3.10899,3.10735,3.10571,3.10618,3.10665,3.10712,3.10759,3.10807,3.10854,3.109,3.10947,3.10994,3.11041,3.10878,3.10924,3.10761,3.10808,3.10855,3.10692,3.10529,3.10576,3.10623,3.10669,3.10716,3.10763,3.10601,3.10438,3.10485,3.10532,3.1037,3.10417,3.10463,3.1051,3.10556,3.10395,3.10234,3.1028,3.10119,3.10166,3.10213,3.10259,3.10306,3.10352,3.10398,3.10445,3.10491,3.10537,3.10583,3.1063,3.10676,3.10722,3.10562,3.10608,3.10654,3.107,3.10746,3.10791,3.10632,3.10472,3.10518,3.10564,3.10405,3.10246,3.10292,3.10133,3.10179,3.10225,3.10271,3.10112,3.10158,3.1,3.10046,3.10092,3.10138,3.0998,3.10025,3.10071,3.10117,3.10163,3.10208,3.10254,3.10299,3.10345,3.1039,3.10436,3.10481,3.10324,3.10369,3.10415,3.1046,3.10505,3.1055,3.10595,3.1064,3.10685,3.1073,3.10775,3.10619,3.10664,3.10709,3.10754,3.10799,3.10843,3.10888,3.10933,3.10977,3.11022,3.10866,3.10711,3.10755,3.108
